#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
2lj5qv4ig0iq33fcuvnp2lj5qv4jvhbw,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-07-21 15:15:04,2020-07-21 15:17:04,86a42250e7,
tiaynye213t96xlzs00cbdaktiaynygy,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 15:13:29,2020-07-21 15:16:11,8e1cb84482,
xg6iynckmfmay20axg6ida5nn80rhib5,Bottle bank,1,1,1,Battery bank,2,1,1,1,2,1,1,1,1,1,11,2020-07-21 15:12:13,2020-07-21 15:14:56,2bb6e8d957,
xv51l2gwq27oz2xtxv51lojl4seqacfx,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:08:08,2020-07-21 15:09:55,34ad64f0cb,
zk954zdtx1h0s6fzk9tou3uygycqrfmk,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:05:58,2020-07-21 15:07:57,69590041db,
fmuupg25wsx0zio55n8fmuupg5fmgoc8,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 15:05:08,2020-07-21 15:06:55,88900752fc,
fen4swn98o207208vfen9mxdahg5aap4,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 15:04:10,2020-07-21 15:06:47,b8c6e1650c,
u1rsbk0gg4kzgmylu1rsbkvstsjr1zyc,Bottle bank,1,1,2,Battery bank,1,1,1,2,1,1,1,1,2,1,12,2020-07-21 15:02:56,2020-07-21 15:06:22,2dd9d9e430,
0trjwnaqk0z0nawrw0krxubd0trjwn0z,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 15:03:45,2020-07-21 15:05:55,e6cde25eb6,
5dcla1f3lkcd5dcymcfeoho2sz0b9d2y,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:02:45,2020-07-21 15:05:15,598bbfa30e,
6dyv9ojjicmp6vasqaz6dyv9oj1st3sm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-07-21 15:02:20,2020-07-21 15:04:13,d798ef9e2e,
fsotequw146z5y3fsotyadonffnb5fuy,Bottle bank,1,2,2,Battery bank,2,2,1,1,2,2,2,1,2,1,11,2020-07-21 15:02:28,2020-07-21 15:04:10,362130977a,
tpsudafdqeumuktpsuww12s6j7cc1qpf,Bottle bank,1,2,1,Battery bank,1,1,1,2,2,1,2,1,2,1,12,2020-07-21 15:01:34,2020-07-21 15:03:27,71b60a7509,
lwl1g601yzg3fxruxpn6dlwl1ge2o6vj,Bottle bank,1,1,2,2,1,2,1,1,2,1,2,1,2,1,13,2020-07-21 14:57:11,2020-07-21 14:59:56,16d42ba203,
f5atmhql77w89qubpd8uyf5atmuq1scw,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 14:54:22,2020-07-21 14:56:50,d7f7718674,
viftbyy9mtlxx7vif7wk8z898in1iba7,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 14:48:03,2020-07-21 14:50:29,62fd99bd41,
3yn3dhrh3une1dc7nqkn3yn3dktqufrh,,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-07-21 14:47:51,2020-07-21 14:49:51,f8e997fcc9,
ci465lc2krabwo6th5ci465km2p8gsvl,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-07-21 14:47:04,2020-07-21 14:49:08,55458cde25,
qdzcbnc2at0jw5qdzcushdehts111rn7,Bottle bank,1,2,2,Battery bank,1,1,1,2,2,1,2,2,2,1,12,2020-07-21 14:45:30,2020-07-21 14:48:19,70e4416532,
zh71mbwyzyde1l7m4nbzh71m0r8064b2,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-07-21 14:42:16,2020-07-21 14:44:37,97633508a6,
9s02a679fgjog8fhpz339s02il7dznip,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,2,2,1,1,1,11,2020-07-21 14:40:48,2020-07-21 14:43:04,b9876b0e71,
liezkgahvt04njgb2f1yliezkgzylsm7,Bottle bank,1,1,2,Battery bank,,2,1,1,2,1,2,1,2,1,13,2020-07-21 14:39:13,2020-07-21 14:40:40,5e68307d9d,
