#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
k7blllp9raxheruxuuk7b50j2of2mprf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-18 15:57:40,,2020-06-18 15:58:36,653347ac21
ug8orvmdpcfpp6hugi4kpbdxxmjl5odg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-18 15:56:26,,2020-06-18 15:57:26,653347ac21
8vfh1i11y3osjugll1ok6w8vfh1i111z,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-18 15:55:01,,2020-06-18 15:56:10,653347ac21
3ikeb0b17e8i4b4bza1m93ikeb0eoezx,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-18 15:53:34,,2020-06-18 15:55:10,d673f4fec8
s3meczz7bnpg6tx2nps3meckdspv8xsi,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-18 15:53:19,,2020-06-18 15:54:54,7fd34c5f15
p4qjxyt6y9zbtxeip4qjxybyr1q1siq3,2,1,1,1,Battery bank,1,2,1,2,2,1,1,2,2,1,9,2020-06-18 15:53:10,,2020-06-18 15:54:44,653347ac21
nncrnrexd8109u9mnjx54inncrnrefr5,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-18 15:50:11,,2020-06-18 15:51:50,d1a2d1ee63
vv9wboj6n8pxaq6vv9qdp55y94l6yn2j,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-18 15:48:45,,2020-06-18 15:50:52,74705758df
qzflgi3w1mie8pmjzqzflg10oxe19v3s,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-18 15:49:52,,2020-06-18 15:50:49,f7ec27d127
gyf9tbrfdcjnoau2rgyfhu0qln4ih3m7,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,2,2,1,2,1,14,2020-06-18 15:48:18,,2020-06-18 15:49:34,f7ec27d127
iurfuxhl7xwxrofiurfihd05u1zybpy5,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-18 09:14:20,,2020-06-18 09:16:03,7c8dd5ec4e
5ru04sslvn2na5ru0kuk9ytt6brmdtmg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-15 18:57:19,,2020-06-15 18:59:09,a9946a931e
10tuy1u6h31eid2nl6l710tulu07ryxa,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-15 10:37:56,,2020-06-15 10:39:13,7fe3da3518
3tt5btb1juffb6yrwqd74ne3tt5btot1,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-15 07:36:01,,2020-06-15 07:37:23,ae07469fa3
86v8doadvs22mcv1786v8d05nk0gq1nr,Bottle bank,1,1,2,2,1,2,1,2,1,1,2,1,2,1,11,2020-06-14 21:02:16,,2020-06-14 21:04:15,5219952643
av1448bfi3c6ijqs79av14480yyj9wdi,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-14 20:12:46,,2020-06-14 20:14:36,7fe3da3518
j1yvjc69l3s4a4sht0n9j1yv0j4pu8w0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,1,1,13,2020-06-14 19:46:18,,2020-06-14 19:48:18,ec167d7c4d
o0n7k4l9o2g0ux1o0n70feu50bhwt7es,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-14 19:43:31,,2020-06-14 19:44:59,4f7b8c279d
879cj8m3fdm40twymbt879cjigpi3fi1,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-14 09:09:51,,2020-06-14 09:13:14,24341d9f49
2e5vgcj5k0uzf2hi3x2v42e5vgo54na8,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-14 07:59:32,,2020-06-14 08:01:13,ebe5b8a1c5
w5o1jcj4ogt1j4okit4qzsaw5o1jcj8o,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-13 16:44:30,,2020-06-13 16:46:19,4ed000218f
x1l0a6ox3h1r9eo7to49mx1l0a6oo8r3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-13 10:37:37,,2020-06-13 10:39:50,3976d03896
ruzo3od719xuo9lrruzoc04ipxkr3zwk,1,1,2,2,Battery bank,2,2,2,2,2,1,2,1,2,2,8,2020-06-13 03:43:22,,2020-06-13 03:46:05,dd80b4dbc2
hfj5p9e4ysf4edn1hfj4o2m9hkn3gqn2,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,2,2,1,13,2020-06-12 22:00:21,,2020-06-12 22:02:07,019bc91478
7edromk9ughe4na5bm817edromkl8uoh,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-12 17:03:19,,2020-06-12 17:06:18,c5978190cc
dafsgjqizaccxui2eiedafsgw3zx4dkv,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,1,1,11,2020-06-12 15:34:09,,2020-06-12 15:36:15,26a464f227
u137cb2h4y0esxom2chu137cb5l4gexn,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,2,1,2,1,13,2020-06-12 15:02:57,,2020-06-12 15:04:58,92f6ccbcca
ttqy26y8070x61u5r8ttqy2u72idb7ht,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-12 15:00:30,,2020-06-12 15:03:17,c5978190cc
tcda9hagrg1c3e0ivatcda9lay6gti70,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,2,2,1,1,11,2020-06-12 14:55:20,,2020-06-12 14:57:08,92f6ccbcca
bqj3gq0cnn1v63yv1s6ebqj3x9x9rsly,1,1,1,2,Battery bank,2,2,1,2,2,1,2,1,2,1,11,2020-06-12 14:48:46,,2020-06-12 14:51:18,ddbe6c9255
flbty2ouewnuuahflbty2ekouixx6xr6,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-12 14:10:50,,2020-06-12 14:12:54,f85a032b06
pcp1byybpa3sq2lxrvmvr0w3ppcp1byy,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-12 13:42:22,,2020-06-12 13:44:29,92f6ccbcca
yixvzc4eh31mhbksvyyixvzfwys00gyt,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-12 13:23:36,,2020-06-12 13:24:46,ac727fbbe1
0a42f10q3zpo2q5svo0a42f10ersya5w,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-12 12:40:39,,2020-06-12 12:42:52,dc1b16031b
hlryws2dm609aplg95hlryws2lzu5yyw,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-12 12:12:29,,2020-06-12 12:17:35,4cbcf5a147
hlytlizvas6epcl7hly8r3zc06lljwmj,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,2,1,2,1,13,2020-06-12 11:32:32,,2020-06-12 11:34:19,b1b644e3d9
mvvqp58lvrepzbafmmvvqpevzh3t6um0,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-12 11:06:37,,2020-06-12 11:09:02,c620165a77
iqyvvf9yxu4258mavwufaiqyvvf9yxvy,Bottle bank,1,1,2,Battery bank,2,2,1,2,1,1,2,2,2,1,10,2020-06-12 10:57:58,,2020-06-12 11:00:02,4ec03666ec
t2x64eejfxhqdpy47en2ut2x64ee1bc7,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-12 10:37:46,,2020-06-12 10:39:53,b732470267
3iy9bj2hz0yn8g11k43iy9w7s8aoxikl,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-06-12 10:06:05,,2020-06-12 10:07:35,651aa66b69
f1m0q66nrp953t5lj6scxtf1m0qetfqc,Bottle bank,1,1,1,Battery bank,1,1,2,1,2,1,1,2,2,1,11,2020-06-12 09:39:01,,2020-06-12 09:46:39,5ae1d7f8d7
0309ughsji5fkfmz0367z2odls5rqwc8,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-12 09:37:04,,2020-06-12 09:38:42,5ae1d7f8d7
i7ku7c1cnzrjpkub789i7kujjvu5lz6p,Bottle bank,1,1,2,,1,1,1,1,2,1,2,1,2,1,14,2020-06-12 09:33:49,,2020-06-12 09:36:40,568761e905
bbl8aypvgd99ri1lradn7bbl835sfbpu,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-12 09:09:49,,2020-06-12 09:11:58,b3a5bc152a
rl41lprwl424nhrl41nxcgnsym7b0hb1,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-12 09:07:07,,2020-06-12 09:09:04,adb6cf4588
halw2fqffucobfxlhalw2asj6j8dyw7q,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-12 08:59:15,,2020-06-12 09:01:45,506fe29c7b
mz51afxezcujx0z06nmz51aivbb58rhx,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-12 08:26:27,,2020-06-12 08:27:47,3281d3b9cd
y0w1y7yxaalwxey0w1oxmjz4vygmwyh7,,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-12 08:24:33,,2020-06-12 08:26:12,3281d3b9cd
9ierkijn04sq8gmm9x9iercr1gga0s4c,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-12 08:10:27,,2020-06-12 08:11:38,5b816ba514
h28ujyn7jxv2vehkh28arff8uc1uk405,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-12 07:55:00,,2020-06-12 07:56:53,be13542c44
7l4t017rze4rv6imhtp09uj7l4t0179e,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-06-12 07:49:10,,2020-06-12 07:51:35,b09a92ad7d
z6u6j6gizm3zi3g9lz6u6j1v1xeyyttf,Bottle bank,1,1,2,1,2,1,1,1,2,1,2,1,2,1,13,2020-06-12 07:10:50,,2020-06-12 07:12:43,420ca7c493
2wvgs24bcdct6t2wvg84wk4aj2wuk0z1,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,2,1,12,2020-06-12 07:03:59,,2020-06-12 07:05:36,8b82848268
ioqhu56k3fctuz4sioq8i1as5r80o0wm,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,1,2,1,2,1,13,2020-06-12 06:55:47,,2020-06-12 06:58:05,bc6e5dbfe0
i5xhlva5lv7luvi5xhlsk1kgc38ojfbm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-12 06:43:43,,2020-06-12 06:45:26,c04e5b4c88
d4mn8nmb72uphmu1d4mn8l0gtfc0iaia,1,1,2,2,Battery bank,2,2,2,2,2,1,2,1,2,2,8,2020-06-12 02:58:24,,2020-06-12 03:00:49,80b5b9e106
9vpp5srli5rqwq9j24j9vpp5sb06oymn,1,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,11,2020-06-12 02:46:43,,2020-06-12 02:51:00,80b5b9e106
v54xd64amdxtznf8tfb5v54xd6lokp46,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,2,1,1,2,1,11,2020-06-12 00:49:44,,2020-06-12 00:51:58,28011fcb2e
p52kj49g4rny2b7xjuckp52kj49oiekg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 22:59:27,,2020-06-11 23:00:57,c32be4fa0e
kq9ihrlll1lpdkq9ihrzaup3bxdssqa9,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-11 22:47:25,,2020-06-11 22:50:24,2377418615
d8m6bewrwy5n0d8m6b44kso5oda2rp21,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 21:31:42,,2020-06-11 21:33:05,620aa3d69f
0s1jzcuu6lqy9eiify820s1jzczodky2,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,2,2,1,12,2020-06-11 21:18:34,,2020-06-11 21:22:05,d4777da3b2
oj4rt3hppdpfy5doj4rt3tpb8ry5jjuc,Bottle bank,1,1,2,Battery bank,1,1,1,,2,1,2,1,2,,13,2020-06-11 21:17:48,,2020-06-11 21:19:52,845dbe3951
wkhwo4ygfp2uxr6hww0wkhwo5ayvs0o5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 20:19:31,,2020-06-11 20:21:05,7c1dfeba03
ptkmqg5ypd3szfm24d4iptkmqwor0m7g,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 20:10:01,,2020-06-11 20:11:27,57b6ec241f
rjsf2hndy03rjsf2rib4vo6bpxgd0wkb,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,1,1,13,2020-06-11 19:21:47,,2020-06-11 19:24:09,f241e7ad8b
4x2n3hk1t323s24x2n3hj6cbgr872vub,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-11 19:15:49,,2020-06-11 19:17:52,89d26e165f
b0m7oc6a3caiubq92agb0m7oc6mx8292,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-11 18:59:26,,2020-06-11 19:04:25,27409b7d9b
iixspu95g4rqw6qwiixsbkk7zfc8hq0a,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 18:29:36,,2020-06-11 18:31:08,35a3c34089
qnzg8jabiche7la0lnqfqnzg8yf5f0cl,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,1,2,2,1,10,2020-06-11 18:27:48,,2020-06-11 18:30:10,b8b3e607b7
xy2bl89xhi7qm2hk9wxy2blc5f17djpp,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-11 18:18:54,,2020-06-11 18:21:09,c27f296bea
z8gh9zgfe8rcqqessezz8gh9zgkcjn56,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 18:16:14,,2020-06-11 18:17:26,1dc0636719
1nb9288s7vdoldisq1nb923ng05dcblc,1,2,1,2,Battery bank,2,1,2,1,1,1,2,1,2,,9,2020-06-11 18:09:31,,2020-06-11 18:13:22,7c78028498
zglctyhc0rpmdxug7wazglct1okf5xff,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-06-11 18:01:53,,2020-06-11 18:03:53,8694e13156
oiajjh42w7dk0tn0smoiajnw26bs4rbp,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-11 17:56:51,,2020-06-11 18:00:07,5b1b3ec515
2u0uqcakmhvl12u0u4mvf5pb1c57drm8,Bottle bank,1,1,2,Battery bank,1,1,1,2,1,1,1,1,1,1,11,2020-06-11 17:50:20,,2020-06-11 17:51:34,b2462f4e6d
5ic13piudhkrsq5ic8k46xhv4epcrp4p,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,2,1,1,1,12,2020-06-11 17:48:23,,2020-06-11 17:50:53,17d91e0dea
reeqex8ffy3drw6omhryfreeqexve7nx,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-06-11 17:36:31,,2020-06-11 17:39:52,f8160294b5
grlgvjr3ak09zfqwpv5grlgvaq6zv6ha,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 17:14:21,,2020-06-11 17:15:49,c04e5b4c88
5knbvkjwouc5fhx60om5d5knbvr2s2pn,2,1,1,2,Battery bank,1,2,1,2,2,1,2,1,1,2,10,2020-06-11 17:10:39,,2020-06-11 17:12:23,c04e5b4c88
6114jbwppimlbegb7c6114w32qg4ufw0,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-11 16:59:19,,2020-06-11 17:01:39,b14d989df6
4p9s0kexmkjzhos3t7h04p9svuez1391,Bottle bank,1,1,2,Battery bank,1,2,2,1,2,1,1,1,1,1,11,2020-06-11 16:56:42,,2020-06-11 16:58:42,d4f2904cb1
m2oezkkpf9or8hv3jjeadm3m2oezsh69,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,2,1,1,1,12,2020-06-11 16:53:50,,2020-06-11 16:55:40,915276056
mw1rffvl85x143pen0mw1rav5yevbu4e,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,2,1,12,2020-06-11 16:51:12,,2020-06-11 16:52:53,e807016a7b
iysdirq77els1jtx9bw94jmiysdiqisd,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 16:49:00,,2020-06-11 16:51:06,10b7f3917c
6m5qd9bgw2syn4hzq6gg6m5qd2tfjg2h,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 16:40:01,,2020-06-11 16:42:12,538d8e4834
zom5w26wu3xpi9mx0njzom5wa42fvlga,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-11 16:38:11,,2020-06-11 16:41:49,7fdbf2ed57
z4bckae1z5wvfb2cyhz4bckafjp3tp30,Bottle bank,1,1,2,Battery bank,1,1,,1,2,1,2,1,2,1,14,2020-06-11 16:37:48,,2020-06-11 16:40:11,ac95b6bbb7
x1tz44aha9ojy51x5x1tz4w7d7nss3q9,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-11 16:34:29,,2020-06-11 16:36:05,187f5f31f0
6ip35dutrqq8k8wsqs6ipkgioyonwu79,2,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,12,2020-06-11 16:33:34,,2020-06-11 16:35:51,9b28181765
1ix4a28d3ap8ksm1ix4csae3dsijk1gu,Bottle bank,1,1,2,Battery bank,2,1,1,1,1,1,1,1,,1,11,2020-06-11 16:31:10,,2020-06-11 16:33:57,420e19d862
ndh0qxga2efwzqu25znxpwndh0qx9flw,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,1,1,1,1,12,2020-06-11 16:27:02,,2020-06-11 16:29:36,55926e09d2
igu6rpswb41qhvze5jiguzskxjocncei,Bottle bank,1,2,2,Battery bank,2,1,1,2,2,1,2,2,2,2,10,2020-06-11 16:25:01,,2020-06-11 16:27:42,b311147cdc
2sq2uo6ddcsrwj2f2sq20jwn2zhywxr0,Bottle bank,1,2,1,Battery bank,1,2,2,2,2,1,2,2,2,1,9,2020-06-11 16:23:21,,2020-06-11 16:25:28,bde4a7a343
nuv4c976xylrn4hjkppa6xnuv4c97eeq,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-11 16:19:50,,2020-06-11 16:22:52,e4ee3f2698
qwo2e1zxzljvgs1fz4qwo2eauk6862zz,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-11 16:14:59,,2020-06-11 16:17:36,b93a9fe0ca
p0rd19k94wafmhopy7p0rd1w9pybbfhb,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,2,2,1,1,11,2020-06-11 16:15:15,,2020-06-11 16:17:32,5ba8b2722d
h1r9hrktz2mgr3bg7jxh1r9h6empm3c5,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,1,13,2020-06-11 16:14:55,,2020-06-11 16:16:45,201b677720
4ykdabc3i4b3gw130qzjg4ykdabvbj19,Bottle bank,1,1,2,2,1,2,1,2,2,1,1,1,1,1,10,2020-06-11 16:12:34,,2020-06-11 16:14:02,c369fa397a
y2u7ueld1llc0fx05fy2u7ea09qom07s,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-11 16:10:19,,2020-06-11 16:13:12,0c00169e76
074suakbi1n4fa07c074krrodp82evy8,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,2,1,14,2020-06-11 16:10:21,,2020-06-11 16:11:59,42ad3e2655
5x4s7ob5xiux7be3m4hjclfqrius9ajn,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-11 16:07:56,,2020-06-11 16:09:32,a9b2ce9bf0
bp06jz6e0vsab8rm502bp06jzmi2d2ij,Bottle bank,1,1,1,Battery bank,1,2,2,1,2,1,2,1,2,1,12,2020-06-11 16:03:08,,2020-06-11 16:04:57,1a2894cd09
52xjfi9cx57p4elcu2trl52xjfi9cw8k,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-11 16:02:52,,2020-06-11 16:04:48,c383736dd8
lj2oyu0st7yp9xlj2oyulnkkeug8as9b,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-11 16:01:55,,2020-06-11 16:04:06,f6ecb5477c
5up12fbe97f8uptorvg945up128qqjv0,Bottle bank,1,1,2,Battery bank,1,2,1,1,1,1,1,1,1,1,11,2020-06-11 15:59:57,,2020-06-11 16:01:20,40ed8d16f7
tlo1w1i79rz2ew6sqwm3tlo1w114pxkk,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-11 15:54:58,,2020-06-11 15:57:35,6d8c2935e5
aspgefhwytp25h6gmxiaspgefj2aruvs,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-11 15:52:53,,2020-06-11 15:55:15,7adcc9442f
xgyvdzv86h3o87t6gt13xgyvdz5kg65p,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,1,1,11,2020-06-11 15:51:45,,2020-06-11 15:54:38,6dd810f48d
ilxppr6nquyf1c1gf0w7ilxpdv2ec5bg,Bottle bank,1,2,1,Battery bank,1,2,1,2,2,1,1,1,1,1,9,2020-06-11 15:50:36,,2020-06-11 15:53:46,0946beedf2
gtcwmxei4n1i8117uywgtcwms3501qb4,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,2,1,1,11,2020-06-11 15:49:40,,2020-06-11 15:52:22,21ef867527
gij55vydcysdqx23k03gij55vtxlc4yb,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 15:48:01,,2020-06-11 15:51:57,7a6f8cf7ca
zd1ttzjebqcfa7zzd1tznatdaa8hfyvi,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-06-11 15:46:12,,2020-06-11 15:48:44,c947e233f4
46s5mzk81ywr33eak46s5mzkw369zo3d,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-11 15:47:04,,2020-06-11 15:48:19,720a2776a5
sk33n7j8qyc361mhssk33n7psggntvvq,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-11 15:08:22,,2020-06-11 15:09:44,970395770f
apevtd29eizx2edapevt35qwcpea1wom,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-11 13:56:13,,2020-06-11 13:59:08,1aeb8bc20c
4dtwhnbcuir23ymrgz4dtwwpj9ty1xrm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 13:17:48,,2020-06-11 13:19:23,9e93e83ca6
bcp412oionamrzit1vbcp41vhu5u0ze5,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-11 09:06:37,,2020-06-11 09:09:00,f7d234a2fd
thygxc3evimydputhygvxvw3yknmdh3o,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-11 02:44:48,,2020-06-11 02:48:27,6a5bb084eb
qx4xfwwwsnmpd3cx44dqx4xfw478nrkr,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,2,12,2020-06-10 19:59:27,,2020-06-10 20:02:42,5184c1c219
lxu3yy066r2v3s7u2lxu3y6j1xj6rgsb,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-10 19:05:33,,2020-06-10 19:07:04,5f1d50e481
pssmy3u7oov5d0xxgzgukjpssmy3uc85,,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-10 19:02:51,,2020-06-10 19:04:47,5f1d50e481
5zmz9iwh9en0g83b5zmz9xvypu92ti34,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-10 16:45:14,,2020-06-10 16:49:05,b4df44e5bc
it14nw2srj5afu5yit14nwccwqps6r7r,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-10 12:03:52,,2020-06-10 12:05:58,48b78848a6
sspepvibmpwgnj62isspepv3xztn9gar,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-10 11:47:14,,2020-06-10 11:49:14,55f4f34b6c
ayvl4zawnacsfjqquayvl4yodrlkqq4e,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-10 11:19:09,,2020-06-10 11:20:51,c6f3269da2
nmhsbqeuxuxea88dnmhsbwjdqa04ciux,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-10 11:16:18,,2020-06-10 11:18:35,c6f3269da2
vk3c1hieglgiyvk3u3cgsa5kpeyypgbm,Bottle bank,1,1,1,Battery bank,,1,1,1,1,1,,1,1,1,10,2020-06-10 11:12:28,,2020-06-10 11:15:43,c6f3269da2
d5csn06eel9zd5tjkd71vrsormrrefmt,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-10 10:14:48,,2020-06-10 10:16:33,1b340a60f7
2drjbmkipifk0mvlsv2drjbflxg8gj01,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-10 09:12:20,,2020-06-10 09:14:55,a7e1afd256
xvic4ykoybaukaxjpypxxvic4ykocqoi,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-10 07:57:36,,2020-06-10 07:59:15,1219b2e8e1
vp4m3z2hq2veazdtr7fmvp4m3z2e3e18,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,1,1,2,1,13,2020-06-10 07:10:22,,2020-06-10 07:12:26,59d86d6604
2uslt14dfy7rtm4xy2usb4rbb7l55coj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,,1,13,2020-06-10 06:53:01,,2020-06-10 06:55:33,26ca81f7d8
nma2kxxjst15unmaeerb3aj8liksft1e,Bottle bank,1,1,1,Battery bank,1,1,2,2,2,1,2,1,2,1,12,2020-06-10 06:37:33,,2020-06-10 06:39:43,e27620d890
